id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
185614434,2023-09-20,2023-09-20,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:02:47 UTC,2023-09-30 19:02:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185614434,https://inaturalist-open-data.s3.amazonaws.com/photos/324197202/medium.jpeg,,"",Female Culex pipiens mosquito captured in an overnight modified carbon dioxide baited trap. The trap was set 09/19/23 and collected 09/20/23. ,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6174313257,-121.4719831198,197,,,,197,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
185614822,2023-09-20,2023-09-20,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:05:34 UTC,2023-09-30 19:05:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185614822,https://inaturalist-open-data.s3.amazonaws.com/photos/324197998/medium.jpeg,,"",Female Culex pipiens mosquito captured in an overnight BG sentinel trap. The trap was set 09/19/23 and collected 09/20/23. ,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6131910914,-121.4791224897,184,,,,184,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
185615308,2023-09-20,2023-09-20,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:08:07 UTC,2023-09-30 19:08:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185615308,https://inaturalist-open-data.s3.amazonaws.com/photos/324198732/medium.jpeg,,"",Female Culex tarsalis mosquito captured in an overnight BG sentinel. The trap was set 09/19/23 anc collected 09/20/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6131910914,-121.4791224897,184,,,,184,,,false,gps,gps,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
185615954,2023-09-20,2023-09-20,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:11:49 UTC,2023-09-30 19:11:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185615954,https://inaturalist-open-data.s3.amazonaws.com/photos/324199958/medium.jpeg,,"",Female Aedes aegypti captured in an overnight BG sentinel. The trap was set 09/19/23 and collected 09/20/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6131910914,-121.4791224897,184,,,,184,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185619001,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:28:11 UTC,2023-09-30 19:28:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185619001,https://inaturalist-open-data.s3.amazonaws.com/photos/324205057/medium.jpeg,,"",Female Culex pipiens mosquito captured in an overnight BG. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6251755376,-121.4780418947,187,,,,187,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
185619249,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:29:54 UTC,2023-09-30 19:29:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185619249,https://inaturalist-open-data.s3.amazonaws.com/photos/324205587/medium.jpeg,,"",Female Culex tarsalis captured in an overnight BG sentinel trap. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6251755376,-121.4780418947,187,,,,187,,,false,gps,gps,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
185619610,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:31:35 UTC,2023-09-30 19:31:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185619610,https://inaturalist-open-data.s3.amazonaws.com/photos/324206191/medium.jpeg,,"",Female Aedes aegypti mosquito collected in an overnight BG trap. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6251755376,-121.4780418947,187,,,,187,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185619957,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:33:54 UTC,2023-09-30 19:33:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185619957,https://inaturalist-open-data.s3.amazonaws.com/photos/324206917/medium.jpeg,,"",Male Aedes aegypti mosquito collected in overnight BG. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6251755376,-121.4780418947,187,,,,187,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185620433,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:36:25 UTC,2023-09-30 19:36:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185620433,https://inaturalist-open-data.s3.amazonaws.com/photos/324207763/medium.jpeg,,"",Female Culex pipiens captured in an overnight BG. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6217870894,-121.4718845487,201,,,,201,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
185620918,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:39:33 UTC,2023-09-30 19:39:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185620918,https://inaturalist-open-data.s3.amazonaws.com/photos/324208732/medium.jpeg,,"",Female Culex tarsalis mosquito captured in a BG sentinel. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6217870894,-121.4718845487,201,,,,201,,,false,gps,gps,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
185621236,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:41:45 UTC,2023-09-30 19:41:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185621236,https://inaturalist-open-data.s3.amazonaws.com/photos/324209419/medium.jpeg,,"",Female Aedes aegypti mosquito captured in a BG sentinel. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6217870894,-121.4718845487,201,,,,201,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185621611,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:43:34 UTC,2023-09-30 19:43:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185621611,https://inaturalist-open-data.s3.amazonaws.com/photos/324210003/medium.jpeg,,"",Female Aedes aegypti collected in a modified carbon dioxide baited trap. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6217826363,-121.4726432785,201,,,,201,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185621939,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:45:21 UTC,2023-09-30 19:45:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185621939,https://inaturalist-open-data.s3.amazonaws.com/photos/324210596/medium.jpeg,,"",Female Culex pipiencs captured in a modified carbon dioxide trap. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6217826363,-121.4726432785,201,,,,201,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
185622224,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:47:10 UTC,2023-10-05 18:49:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185622224,https://inaturalist-open-data.s3.amazonaws.com/photos/324211329/medium.jpeg,,"",Female Culex tarsalis collected in an overnight modified carbon dioxide baited trap. The trap was set 09/20/23 and collected 09/21/23.,1,0,false,2,"Gardenland, Sacramento, CA, USA",38.6217826363,-121.4726432785,201,,,,201,,,false,gps,gps,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
185622611,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:49:32 UTC,2023-09-30 19:49:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185622611,https://inaturalist-open-data.s3.amazonaws.com/photos/324212134/medium.jpeg,,"",Female Anopheles Freeborn captured in a modified carbon dioxide trap set 09/20/23 and collected 09/21/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6210041297,-121.4772586897,202,,,,202,,,false,gps,gps,Anopheles freeborni,Anopheles freeborni,,Insecta,153428
185622832,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:51:02 UTC,2023-09-30 19:51:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185622832,https://inaturalist-open-data.s3.amazonaws.com/photos/324212577/medium.jpeg,,"",Female Culex pipiens captured in an overnight modified carbon dioxide trap. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6210041297,-121.4772586897,202,,,,202,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
185623341,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:53:58 UTC,2023-09-30 19:54:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185623341,https://inaturalist-open-data.s3.amazonaws.com/photos/324213570/medium.jpeg,,"",Female Culex tarsalis mosquito captured in an overnight modified carbon dioxide baited trap set 09/20/23 and collected 09/21/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6210041297,-121.4772586897,202,,,,202,,,false,gps,gps,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
185623689,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:56:00 UTC,2023-10-06 12:34:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185623689,https://inaturalist-open-data.s3.amazonaws.com/photos/324215199/medium.jpeg,,"",Female Aedes aegypti captured in an overnight modified carbon dioxide baited trap. The trap was set 09/20/23 and collected 09/21/23.,1,0,false,2,"Northgate, Sacramento, CA, USA",38.6210041297,-121.4772586897,202,,,,202,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185624047,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 19:58:21 UTC,2023-09-30 19:58:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185624047,https://inaturalist-open-data.s3.amazonaws.com/photos/324215231/medium.jpeg,,"",Female Culex pipiens mosquito captured in an overnight modified carbon dioxide trap. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Northgate, Sacramento, CA, USA",38.6131910914,-121.4791224897,184,,,,184,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
185624763,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 20:01:53 UTC,2023-09-30 20:01:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185624763,https://inaturalist-open-data.s3.amazonaws.com/photos/324216507/medium.jpeg,,"",Female culex pipiens captured in an overnight BG trap. The trap was set 09/20/23 and 09/21/23.,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6174313257,-121.4719831198,197,,,,197,,,false,gps,gps,Common house mosquito,Culex pipiens,Common house mosquito,Insecta,130032
185625271,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 20:03:56 UTC,2023-09-30 20:04:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185625271,https://inaturalist-open-data.s3.amazonaws.com/photos/324217394/medium.jpeg,,"",Female Culex tarsalis captured in an overnight BG sentinel. The trap was set 09/20/23 and collected 09/21/23.,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6174313257,-121.4719831198,197,,,,197,,,false,gps,gps,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
185625642,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 20:06:07 UTC,2023-10-09 12:06:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185625642,https://inaturalist-open-data.s3.amazonaws.com/photos/324218196/medium.jpeg,,"",Female Aedes aegypti captured in an overnight BG sentinel trap. The trap was set 09/20/23 and collected 09/21/23.,1,0,false,2,"Gardenland, Sacramento, CA, USA",38.6174313257,-121.4719831198,197,,,,197,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185625893,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 20:07:44 UTC,2023-10-05 21:29:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185625893,https://inaturalist-open-data.s3.amazonaws.com/photos/324218762/medium.jpeg,,"",Male Aedes aegypti collected in overnight BG set 09/20/23 and collected 09/21/23.,1,0,false,2,"Gardenland, Sacramento, CA, USA",38.6174313257,-121.4719831198,197,,,,197,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185628425,2023-09-21,2023-09-21,,Pacific Time (US & Canada),7304577,whitneyclack,Whitney,2023-09-30 20:24:21 UTC,2023-09-30 20:24:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185628425,https://inaturalist-open-data.s3.amazonaws.com/photos/324223991/medium.jpeg,,"",Female Culiseta incidens mosquito captured in a BG sentinel trap set 09/20/23 and collected 09/21/23.,0,0,false,2,"Gardenland, Sacramento, CA, USA",38.6174313257,-121.4719831198,197,,,,197,,,false,gps,gps,Cold Weather Mosquito,Culiseta incidens,Cold Weather Mosquito,Insecta,259109
185643547,2023-09-30 14:09:41-07:00,2023-09-30,2023-09-30 21:09:41 UTC,Pacific Time (US & Canada),7467418,anguy653,,2023-09-30 22:03:06 UTC,2023-12-02 02:20:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185643547,https://inaturalist-open-data.s3.amazonaws.com/photos/324253853/medium.jpg,,"",The mosquito was flying around me trying to land until I tried to swat it and it landed on the wall next to me. The mosquito at first was flying in circles and moving towards the light that was on the ceiling but it would fly in complex patterns before landing on the next thing,0,0,false,3,"California, US",33.9319859272,-117.3725909629,35,,,,28902,obscured,,true,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
185680953,2023-09-30 20:14:48-07:00,2023-09-30,2023-10-01 03:14:48 UTC,Pacific Time (US & Canada),7402954,shermancph,,2023-10-01 03:14:57 UTC,2023-10-01 03:16:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185680953,https://inaturalist-open-data.s3.amazonaws.com/photos/324329223/medium.jpg,,"","",0,0,false,3,"Cal Poly Humboldt, Arcata, CA, US",40.878611086,-124.0785163735,10,,,,10,,,false,,,"",Culicidae,Mosquitoes,Insecta,52134
185765534,2023-10-01 10:19:14-07:00,2023-10-01,2023-10-01 17:19:14 UTC,Pacific Time (US & Canada),6208122,fyf,,2023-10-01 17:20:31 UTC,2023-10-01 17:20:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185765534,https://inaturalist-open-data.s3.amazonaws.com/photos/324491650/medium.jpg,,"","",0,0,false,3,"Los Angeles County, US-CA, US",34.0522974305,-118.3707434137,16,,,,28874,obscured,,true,,,"",Culicidae,Mosquitoes,Insecta,52134
185795470,2023-10-01 13:09:59-07:00,2023-10-01,2023-10-01 20:09:59 UTC,Pacific Time (US & Canada),524324,littledoginc,,2023-10-01 20:18:00 UTC,2023-10-01 20:18:19 UTC,needs_id,,https://www.inaturalist.org/observations/185795470,https://static.inaturalist.org/photos/324548047/medium.jpg,,"","",0,0,false,3,"Los Angeles County, US-CA, US",34.4587887123,-118.4016692568,35,,,,28818,obscured,,true,,,"",Culicidae,Mosquitoes,Insecta,52134
185801141,2023-10-01 13:50:31,2023-10-01,2023-10-01 20:50:31 UTC,Pacific Time (US & Canada),7315884,haunts,"",2023-10-01 20:52:02 UTC,2023-10-02 04:39:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185801141,https://inaturalist-open-data.s3.amazonaws.com/photos/324560101/medium.jpeg,,"",,0,0,false,2,"Olive / San Fernando, Burbank, CA 91502, USA",34.1808324548,-118.3089663461,5270,,,,5270,,,false,gps,gps,Aedes,Aedes,,Insecta,62989
185804198,2023-10-01 14:04:12-07:00,2023-10-01,2023-10-01 21:04:12 UTC,Pacific Time (US & Canada),1455535,kimberlina,Kimberlina Johnson,2023-10-01 21:08:52 UTC,2023-10-01 21:09:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185804198,https://inaturalist-open-data.s3.amazonaws.com/photos/324566047/medium.jpg,,"","",0,0,false,3,"W Crescent Ave, Anaheim, CA, US",33.8403633333,-117.9624033333,35,,,,35,,,false,,,"",Aedes albopictus,Asian Tiger Mosquito,Insecta,62984
185819269,2023-10-01 15:41:35-07:00,2023-10-01,2023-10-01 22:41:35 UTC,Pacific Time (US & Canada),7282494,dmitry54423,Dmitry Brin,2023-10-01 22:44:52 UTC,2023-10-01 22:45:26 UTC,needs_id,,https://www.inaturalist.org/observations/185819269,https://static.inaturalist.org/photos/324595505/medium.jpg,,"","",0,0,false,3,"Walnutdale St, San Diego, CA, US",32.9079466667,-117.0628278333,4,,,,4,,,false,,,"",Aedes,,Insecta,62989
185844182,2023-10-01 18:51:34-07:00,2023-10-01,2023-10-02 01:51:34 UTC,Pacific Time (US & Canada),7397488,mangiapanecph,,2023-10-02 01:51:52 UTC,2023-10-02 01:52:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185844182,https://inaturalist-open-data.s3.amazonaws.com/photos/324646581/medium.jpg,,"","",0,0,false,3,"Arcata Marsh and Wildlife Sanctuary, Arcata, CA, US",40.8595749038,-124.0916648136,312,,,,312,,,false,,,"",Culex pipiens,Common house mosquito,Insecta,130032
185850081,2023-10-01 18:19:19-07:00,2023-10-01,2023-10-02 01:19:19 UTC,Pacific Time (US & Canada),74669,amyjaecker-jones,Amy Jaecker-Jones,2023-10-02 02:41:34 UTC,2023-10-02 06:10:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185850081,https://inaturalist-open-data.s3.amazonaws.com/photos/324659063/medium.jpg,,"","",0,0,false,3,"Los Angeles County, US-CA, US",34.0754145809,-118.01362162,22,,,,28874,obscured,,true,,,"",Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185935268,2023-09-27 15:54:55-07:00,2023-09-27,2023-09-27 22:54:55 UTC,Pacific Time (US & Canada),7477909,tanner_medina1,,2023-10-02 18:28:05 UTC,2023-10-02 18:28:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185935268,https://inaturalist-open-data.s3.amazonaws.com/photos/324823167/medium.jpg,,"","",0,0,false,3,"Mission Trails Regional Park, San Diego, CA, US",32.8234283333,-117.05835,4,,,,4,,,false,,,"",Culicidae,Mosquitoes,Insecta,52134
185937616,2023/09/29 8:37 PM,2023-09-29,2023-09-30 03:37:00 UTC,Pacific Time (US & Canada),150454,david99,David Rankin,2023-10-02 18:43:17 UTC,2023-11-11 01:13:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185937616,https://inaturalist-open-data.s3.amazonaws.com/photos/324825793/medium.jpg,,"",,2,0,false,,Cattail Ln,33.9519941608,-117.2640054271,34,,,,34,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
185937633,2023/09/29 8:37 PM,2023-09-29,2023-09-30 03:37:00 UTC,Pacific Time (US & Canada),150454,david99,David Rankin,2023-10-02 18:43:19 UTC,2023-10-02 18:43:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/185937633,https://inaturalist-open-data.s3.amazonaws.com/photos/324825842/medium.jpg,,"",,0,0,false,,Cattail Ln,33.9519941608,-117.2640054271,34,,,,34,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
185998455,Sun Oct 01 2023 15:31:27 GMT-0700 (PDT),2023-10-01,2023-10-01 22:31:27 UTC,Pacific Time (US & Canada),3839945,possiblybuddha,Possiblybuddha,2023-10-03 04:04:07 UTC,2023-10-03 04:04:11 UTC,needs_id,,https://www.inaturalist.org/observations/185998455,https://static.inaturalist.org/photos/324950185/medium.jpg,,"",Sipping on Baccharis pilularis ,0,0,false,3,"E Harvard St, Glendale, CA, US",34.1449471667,-118.2407,4,,,,4,,,false,,,"",Aedes,,Insecta,62989
186062491,2023-10-03 09:58:56-07:00,2023-10-03,2023-10-03 16:58:56 UTC,Pacific Time (US & Canada),1439151,pseudocreobotra,,2023-10-03 17:38:37 UTC,2023-10-03 17:39:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186062491,https://inaturalist-open-data.s3.amazonaws.com/photos/325073696/medium.jpg,,"","",0,0,false,3,"Los Angeles County, US-CA, US",34.5098839789,-118.0083505067,7,,,,28818,obscured,,true,,,"",Culicinae,Culicine Mosquitoes,Insecta,357355
186081291,2023-10-03 12:41:15,2023-10-03,2023-10-03 19:41:15 UTC,Pacific Time (US & Canada),4785496,kevin_adler,Kevin Adler,2023-10-03 20:20:39 UTC,2023-10-03 20:20:44 UTC,needs_id,,https://www.inaturalist.org/observations/186081291,https://static.inaturalist.org/photos/325110243/medium.jpeg,,"",,0,0,false,2,"Orange County, US-CA, US",33.8959141165,-117.8256678209,12,,,,12,,,false,gps,gps,Aedes,Aedes,,Insecta,62989
186099415,2023/10/03 10:32 AM,2023-10-03,2023-10-03 17:32:00 UTC,Pacific Time (US & Canada),4344262,mountainsong,Sing to the Mountain Studio,2023-10-03 23:10:03 UTC,2023-10-03 23:10:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186099415,https://inaturalist-open-data.s3.amazonaws.com/photos/325147537/medium.jpg,,"",,0,0,false,,"Inside shower facility at Kumeyaay Lake Campground, San Diego, CA, USA",32.8403731725,-117.0330953343,6,,,,6,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
186113393,2023-10-03 18:32:41,2023-10-03,2023-10-04 01:32:41 UTC,Pacific Time (US & Canada),193112,gtsueng,"",2023-10-04 01:43:16 UTC,2023-11-15 04:45:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186113393,https://inaturalist-open-data.s3.amazonaws.com/photos/325176267/medium.jpeg,,"",,0,0,false,2,"Clairemont Mesa West, San Diego, CA, USA",32.8226423308,-117.1924093366,621,,,,621,,,false,gps,gps,Aedes,Aedes,,Insecta,62989
186250342,2023-10-01 17:18:21,2023-10-01,2023-10-02 00:18:21 UTC,Pacific Time (US & Canada),1518277,boazsolorio,Boaz Benaiah Solorio,2023-10-05 05:38:50 UTC,2023-10-05 05:39:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186250342,https://inaturalist-open-data.s3.amazonaws.com/photos/325447597/medium.jpeg,,"",,0,0,false,2,"Beverly/2nd, Montebello, CA 90640, USA",34.0158142583,-118.0995737694,,,,,,,,false,gps,gps,Aedes,Aedes,,Insecta,62989
186253501,2023/10/01 10:30 PM,2023-10-01,2023-10-02 05:30:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,James Bailey,2023-10-05 06:49:43 UTC,2023-10-05 12:04:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186253501,https://inaturalist-open-data.s3.amazonaws.com/photos/325455536/medium.jpeg,,"",,1,0,false,,"Laguna Beach, CA, USA",33.5056649967,-117.7438178257,,,,,,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
186319659,2023-10-05 11:39:46-07:00,2023-10-05,2023-10-05 18:39:46 UTC,Pacific Time (US & Canada),7407627,lleoncph,,2023-10-05 19:31:26 UTC,2023-10-05 19:31:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186319659,https://inaturalist-open-data.s3.amazonaws.com/photos/325582450/medium.jpg,,"","",0,0,false,3,"E California Ave, Arcata, CA, US",40.8780010494,-124.0691933963,499,,,,499,,,false,,,"",Culicidae,Mosquitoes,Insecta,52134
186365625,2023-10-05 21:12:54,2023-10-05,2023-10-06 04:12:54 UTC,Pacific Time (US & Canada),7179946,fblue707,Frank Blue,2023-10-06 03:45:39 UTC,2024-02-21 17:20:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186365625,https://inaturalist-open-data.s3.amazonaws.com/photos/325674229/medium.jpeg,,"",,2,0,false,2,"Petaluma, CA, USA",38.2362182041,-122.6482937112,13,,,,13,,,false,gps,gps,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
186417474,2023-10-06 08:30:35-07:00,2023-10-06,2023-10-06 15:30:35 UTC,Pacific Time (US & Canada),6826261,briannafauna,,2023-10-06 15:55:11 UTC,2024-01-16 15:59:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186417474,https://inaturalist-open-data.s3.amazonaws.com/photos/325775563/medium.jpg,,"",Invasive and was found inside building,1,0,false,3,"California State University, San Marcos, CA, US",33.1304471667,-117.1587528333,35,,,,35,,,false,,,Aedes,Aedes,,Insecta,62989
186434142,2023-10-06 11:03:16-07:00,2023-10-06,2023-10-06 18:03:16 UTC,Pacific Time (US & Canada),6422172,js_lee,,2023-10-06 18:03:39 UTC,2023-10-09 03:06:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186434142,https://inaturalist-open-data.s3.amazonaws.com/photos/325861303/medium.jpg,,"","",1,0,false,3,"University of California, Irvine, CA, US",33.6481211406,-117.8447141249,25,,,,25,,,false,,,Winter Marsh Mosquito,Culiseta inornata,Winter Marsh Mosquito,Insecta,294268
186451926,2023-10-06 13:23:45,2023-10-06,2023-10-06 20:23:45 UTC,Pacific Time (US & Canada),6803985,dory2nemo,,2023-10-06 20:26:29 UTC,2023-10-06 20:26:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186451926,https://inaturalist-open-data.s3.amazonaws.com/photos/325842378/medium.jpeg,,"",,0,0,false,2,"Long Beach, CA 90808, USA",33.8318097423,-118.1101807952,7028,,,,7028,,,false,gps,gps,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
